cibil_score,income,dependents,loan_amount,tenure,down_payment,existing_emi,credit_card,employment_type,statement_score,emi,account_age,overdrafts,bounced_payments,late_emi_ratio,income_volatility,avg_balance,transaction_frequency,monthly_spending,approved
370,166158,1,364891,41,121334,22266,0,1,0.0,8899.780487804877,43,4,3,0.052810616130252,0.8072497248574588,113403,141,140262,0
503,196244,0,61967,27,120853,10777,0,0,3.601172987872042,2295.074074074074,68,0,1,0.6706891823496596,0.6099174272638085,22476,152,85214,0
878,67648,1,427507,13,180000,38805,1,1,85.2350276641278,32885.153846153844,76,1,2,0.08206542728950961,0.6332459857194666,137208,169,54141,0
520,185841,5,481623,35,10735,15088,0,1,0.0,13760.657142857142,117,1,2,0.6592600895957996,0.11026328847084743,74969,50,104291,0
846,184392,5,641931,36,299446,12568,1,0,70.48507919122757,17831.416666666668,75,3,1,0.24520960144242807,0.0014603075486518957,48376,170,27790,1
597,158494,1,371753,47,30619,39380,0,1,17.073799016366006,7909.63829787234,24,1,2,0.24737869591108463,0.7891866348975528,72167,120,51333,0
720,45210,1,926864,16,295358,20808,1,0,37.75210859339699,57929.0,9,2,0,0.08059762250144571,0.5423064157282756,50650,11,23738,0
574,73895,0,661362,36,10612,6819,0,1,22.487377324097146,18371.166666666668,117,2,2,0.010610705186798963,0.9315533748414849,51211,185,17335,0
459,141988,5,987261,52,153786,19215,1,0,7.659610524084614,18985.78846153846,52,4,0,0.2842308867563082,0.5372392389896086,82779,156,124172,0
759,199860,4,398666,20,125275,10187,0,0,39.991905537252784,19933.3,26,3,2,0.6682855250351866,0.2146785243146383,149651,179,68378,0
882,166606,4,669114,51,172159,28666,1,1,94.22274868000503,13119.882352941177,29,0,0,0.7359643716304496,0.6984765852563366,62438,156,129258,1
458,95648,1,397073,45,130071,22948,1,0,0.0,8823.844444444445,15,4,3,0.04926844490426366,0.7009829803127559,33775,72,97436,0
768,62346,3,714926,29,269197,29212,0,1,61.54603608575637,24652.620689655174,26,2,2,0.024726451044486987,0.06553260416055051,114699,73,38912,0
456,192861,0,758401,54,4999,37606,1,1,24.97237644689286,14044.462962962964,95,0,0,0.1270404961042668,0.6936508973210471,45656,59,35651,0
730,69717,4,355738,59,295691,29163,0,1,59.50697775219991,6029.457627118644,80,3,0,0.6130318469485567,0.21252822252442005,81466,85,71275,0
774,81599,3,940789,19,206831,13623,0,0,69.69942660200151,49515.21052631579,73,1,0,0.16390621281877982,0.25452061578585916,39517,11,18740,0
570,193614,1,864301,59,233583,8060,0,1,0.0,14649.169491525423,4,2,3,0.18464829951557277,0.03141469625578064,33354,151,89804,0
742,121100,4,899773,6,41941,21175,1,0,8.395885408348688,149962.16666666666,82,5,2,0.7111541583130315,0.6273722227728666,39295,152,71611,0
463,67627,3,256908,13,19555,17964,1,0,0.0,19762.153846153848,117,1,1,0.6999592310068278,0.7317293934655078,54745,198,25160,0
347,20962,2,731959,8,119107,12522,1,0,0.0,91494.875,111,5,1,0.536231375536135,0.23049166315050318,143423,112,81081,0
357,97392,1,151061,26,96792,32447,1,0,23.878365018940436,5810.038461538462,49,2,0,0.13121102438518317,0.7925389321530762,101344,198,128078,0
568,197481,0,150234,57,234888,36375,1,0,17.987295308333586,2635.684210526316,73,5,0,0.3049193517212575,0.762031286140658,104963,46,136763,0
842,97853,5,974594,39,268969,15261,1,0,20.07854304641924,24989.589743589742,38,5,3,0.18894192492728418,0.40976620816945064,9908,97,65737,0
376,145915,1,195254,39,128239,27236,1,1,0.0,5006.51282051282,107,4,2,0.537476465474503,0.06822516220561403,3610,158,15606,0
573,65546,1,870932,10,230506,39371,0,0,22.7848640494344,87093.2,111,1,1,0.6239448433445023,0.2801853274726779,52641,159,130204,0
723,159611,4,459263,34,17868,475,1,0,61.32585292715647,13507.735294117647,29,4,0,0.11370697761404447,0.1654291489290982,133370,156,84897,1
421,159643,1,338463,27,222670,14591,0,0,0.0,12535.666666666666,60,2,1,0.7183646663256151,0.9588182371271817,4382,96,115211,0
733,129494,2,119823,32,29801,29514,0,1,12.82331749301742,3744.46875,30,5,1,0.37026072574706936,0.8177442641796127,115387,19,11556,0
483,158933,4,691412,20,200377,19907,1,1,0.42984707189761195,34570.6,75,5,0,0.6360046835959587,0.07837647142421045,123489,174,47768,0
786,124188,3,735265,17,114645,31676,0,0,34.623654525245826,43250.882352941175,37,3,2,0.04131008683356985,0.5134600292427565,43128,79,46412,0
648,88097,3,493667,58,124579,18981,0,0,14.207693691376853,8511.5,85,5,2,0.28846494961555014,0.2668863295757298,19344,132,108903,0
628,152819,0,819447,36,82906,2576,1,1,20.913519009542718,22762.416666666668,118,3,3,0.01182475815786015,0.03211797650720882,24713,31,103773,0
406,170323,2,356972,28,120972,17346,1,1,0.0,12749.0,105,0,1,0.5747877851485196,0.32230127088917027,13426,188,112402,0
578,171391,2,574094,10,262325,16180,0,1,19.773082847732873,57409.4,24,5,1,0.06356077618494815,0.12758529381399308,126859,55,62587,0
814,58353,3,322435,47,242680,33826,0,0,60.375397188198825,6860.31914893617,18,3,3,0.2706286328211556,0.22273202097996547,118416,200,50133,0
311,141787,0,603114,31,102095,5894,0,0,0.0,19455.290322580644,99,0,1,0.6253989445110454,0.32654046192851927,101568,145,32435,0
755,20775,0,179226,27,88134,6211,0,0,47.99426006192978,6638.0,12,0,2,0.5991731827463312,0.40889045014783676,15247,69,41791,0
596,122960,4,502359,42,152735,5660,0,0,0.0,11960.92857142857,50,4,2,0.5122316962982741,0.468442453193312,142626,77,28809,0
732,122810,4,571852,13,205450,22707,1,1,18.80301616403444,43988.61538461538,120,5,3,0.5552165110731111,0.5201972713663894,103271,196,124397,0
698,85429,4,578716,35,54703,39823,0,1,29.584700542554458,16534.742857142857,55,4,1,0.5209850600828582,0.37000076444331265,124544,121,103253,0
559,198934,1,474267,53,217863,24744,1,0,0.0,8948.433962264151,4,2,2,0.5130207672054643,0.49834959095922704,58220,140,103300,0
485,178933,5,661393,31,284607,32652,0,1,40.979817903761734,21335.25806451613,118,1,0,0.27972371203311974,0.4178584594186203,31266,125,133459,0
677,26956,1,536577,6,253367,34049,1,0,42.00824911904604,89429.5,86,2,3,0.022532563261484475,0.964438977596954,123612,51,112238,0
384,57590,3,319075,18,164482,24024,1,1,0.0,17726.38888888889,42,1,0,0.353460679852624,0.06764087059553547,9607,30,51480,0
651,57439,0,254589,9,95965,24368,0,0,29.220023826718776,28287.666666666668,75,1,2,0.03636772127227577,0.5859513404485494,29062,5,50393,0
356,181561,5,665336,33,97049,9722,1,1,0.0,20161.696969696968,75,0,0,0.3750939160989135,0.19364717138057896,24742,84,23456,0
690,113405,1,941681,26,222567,38401,0,1,29.384846205312748,36218.5,68,3,1,0.3712631813838053,0.37543785325461243,14493,139,109718,0
677,151198,4,765532,13,136455,31513,1,0,48.61446350097524,58887.07692307692,116,1,0,0.1429772298110554,0.5464658098869141,83572,64,131778,0
350,165790,1,656662,43,31947,34887,1,0,0.0,15271.209302325582,95,0,2,0.6274093042953489,0.7598094474226883,35804,48,108575,0
755,158172,4,925457,15,203294,39349,1,1,59.98436749075145,61697.13333333333,33,1,1,0.5633674735283449,0.977731111788676,144985,81,73238,0
549,36027,2,904621,24,41418,13949,1,1,0.0,37692.541666666664,120,4,2,0.44763163256075544,0.493621663154037,139956,50,53325,0
772,45260,0,531147,60,296071,5750,1,0,29.280384778338657,8852.45,116,3,1,0.7407268640973499,0.2569791159710282,26928,90,68547,0
325,91142,1,153807,9,125201,34397,0,1,0.0,17089.666666666668,8,2,0,0.22974969056816869,0.7915752181336764,124710,113,44216,0
407,80908,4,652570,19,102599,18918,0,0,0.0,34345.78947368421,38,3,2,0.20962577717199482,0.22157244984737323,7785,58,28990,0
596,154474,1,641709,23,16567,38340,1,1,0.0,27900.391304347828,75,3,2,0.14674865244191118,0.5078406722177686,44296,11,67552,0
413,48122,1,313487,33,50317,27780,1,1,0.0,9499.60606060606,106,2,2,0.4355518302253599,0.846711297649563,99661,24,39325,0
498,86878,3,856989,19,284310,10288,0,0,0.0,45104.68421052631,87,5,1,0.1642857461588644,0.4037985089607691,32505,86,112169,0
697,62583,1,876454,59,161135,14193,1,0,1.604814608092946,14855.152542372882,70,4,2,0.6951164627212946,0.5569777666334749,13544,39,136444,0
386,53990,0,364375,6,270569,24408,0,1,0.0,60729.166666666664,39,1,2,0.24344781638704316,0.11955001907374518,25212,161,33070,0
707,51104,3,503015,58,286776,15773,0,1,31.498000425916096,8672.672413793103,14,4,0,0.3927448081888484,0.055967773472927695,99477,37,5875,0
362,55189,4,235386,35,14680,11272,1,0,0.0,6725.314285714286,108,1,0,0.4236086119441299,0.9862824707332202,34738,10,131768,0
405,121587,4,219434,8,114235,8393,1,1,4.291776444461842,27429.25,65,0,1,0.2461172379483988,0.17889569210794343,38400,126,47619,0
653,93809,5,301770,12,251494,25983,1,1,30.429102057469223,25147.5,56,2,0,0.5907356968557506,0.3355490369552484,32346,127,42015,0
776,98352,0,397498,11,148701,1407,1,0,52.290469082713244,36136.181818181816,118,2,2,0.5536583489870053,0.5046848871741836,132515,136,129030,1
402,106295,2,309287,21,152662,3745,0,1,0.0,14727.952380952382,22,4,0,0.6086488225769957,0.37447160819740855,133452,36,126747,0
480,153391,1,194053,24,171029,1701,1,0,7.778963795669961,8085.541666666667,32,4,0,0.4847363758327952,0.09733906002416859,121132,138,89191,0
855,175127,5,474839,41,210589,29368,0,0,95.11541977836922,11581.439024390244,103,0,0,0.3681458338079022,0.19691412389830298,4957,174,27592,1
894,114758,3,642386,23,281627,1172,1,0,67.8976129090465,27929.82608695652,36,2,1,0.359133677234013,0.4934476679033093,39079,123,107307,1
649,135606,0,359665,45,266080,16793,1,0,45.2606999592215,7992.555555555556,114,4,0,0.5732276492947724,0.43880157581208945,132259,81,112219,0
568,152941,4,556872,22,187527,4853,0,0,0.0,25312.363636363636,104,4,2,0.30162819284441283,0.798193843775579,83990,99,69283,0
508,144273,0,307710,20,173092,23492,1,1,18.520228572835535,15385.5,14,3,0,0.3498078248897488,0.31178795725329533,8130,164,86402,0
668,44167,1,718668,21,108299,1376,0,0,7.789276981671383,34222.28571428572,57,3,3,0.1309368953776275,0.9403151202268014,38865,33,82784,0
655,196938,4,666087,24,34898,1034,1,1,17.25582467317679,27753.625,91,3,2,0.5437043650571041,0.282810357150172,124372,146,100912,0
477,49666,3,962058,52,212703,16440,0,0,36.30100681904789,18501.115384615383,60,1,0,0.06153979938783456,0.33129865777130474,132091,57,79768,0
313,94132,4,100380,19,773,27818,0,1,0.0,5283.1578947368425,28,3,1,0.7924097287043854,0.9493133292496669,65011,177,146250,0
391,137469,3,860483,21,209452,4385,1,1,0.0,40975.380952380954,8,4,0,0.11499006173569254,0.8404833776614684,24436,32,10102,0
876,92604,5,373345,58,149076,19840,1,0,61.74016536440393,6436.982758620689,3,0,3,0.30638271689474106,0.31696796588330145,13426,106,12620,1
551,63763,3,112743,41,235944,32413,0,0,0.0,2749.829268292683,24,4,2,0.1902245063186251,0.3952846911011688,35349,83,26920,0
589,186203,0,705265,16,284770,25010,1,1,3.01249405364268,44079.0625,33,1,3,0.23252650078707326,0.8422602753190661,120253,100,26623,0
580,32875,0,213134,53,165896,30012,1,0,60.29987955338388,4021.396226415094,38,0,1,0.25796259944325167,0.08608943421384152,124335,79,77319,0
770,64257,4,217057,16,171787,12627,1,1,36.81291012314279,13566.0625,103,4,0,0.5746693112435032,0.29467631105710057,39953,12,16467,0
339,198740,0,980671,14,146212,37681,1,1,0.1260829707887936,70047.92857142857,63,2,0,0.1413994185235591,0.5315560978625405,146645,173,32724,0
349,151367,2,259881,30,111882,5832,0,1,0.0,8662.7,19,2,1,0.211085233743472,0.8289041768922994,131949,109,80347,0
465,35655,0,569805,44,26662,24213,1,0,0.0,12950.113636363636,12,3,3,0.08096487221635532,0.5646166740198727,148152,122,135446,0
592,155823,1,240633,16,9276,17417,1,0,30.843314927464913,15039.5625,18,3,1,0.26516799897126136,0.4897788472473821,113334,107,121407,0
703,194512,3,167790,47,216903,1269,1,1,0.0,3570.0,39,3,3,0.7529933946884176,0.9621175686531642,86803,108,36426,0
594,37601,1,50879,14,274494,37760,1,1,22.153278843171037,3634.214285714286,90,5,1,0.30408718614666985,0.1164103941509248,147303,123,12949,0
565,94529,2,65246,48,16156,28090,1,1,1.9448142431868805,1359.2916666666667,8,3,0,0.6218706432372261,0.7800659256819722,103929,87,112153,0
863,104282,5,500079,11,98147,9111,1,1,80.14057256433959,45461.72727272727,50,0,1,0.36936315040007534,0.12703485752532695,125118,30,118014,0
396,43582,0,462300,31,182462,2094,1,0,0.0,14912.90322580645,55,1,0,0.3596797474496253,0.7328274397039319,61623,10,139710,0
643,56101,0,87010,41,211433,27034,1,0,13.86610939489877,2122.1951219512193,20,2,2,0.6591767552027318,0.5430896185627216,37662,110,67793,0
625,51275,1,382112,20,220585,21804,1,1,56.897319950305366,19105.6,9,2,0,0.021455562859019575,0.2646462107705774,86872,41,13472,0
584,53367,4,309293,39,208271,1993,1,0,0.0,7930.589743589743,30,2,2,0.691909199367584,0.5433370872417558,62564,93,141508,0
785,92635,2,592754,43,25159,39444,0,1,52.322393363975486,13784.976744186046,20,1,1,0.3881667612801488,0.8794160870529588,53959,123,46668,1
460,103489,3,995064,41,76165,28724,0,0,22.9844493181499,24269.853658536584,96,0,1,0.28090174814724733,0.4721836720567757,105101,121,60491,0
873,62837,0,707059,27,140773,18506,1,0,53.54269836656322,26187.37037037037,111,0,2,0.7254679607671207,0.006578565862789709,92383,38,65061,0
499,72097,4,922477,48,19133,9537,0,0,0.0,19218.270833333332,76,5,2,0.27188748141882835,0.05660560806625048,48777,134,147767,0
627,54602,0,232614,46,102955,10842,1,1,0.0,5056.826086956522,92,2,3,0.7821578840689569,0.6326369774462915,37756,189,57371,0
612,163291,4,254322,23,115500,18061,1,1,0.0,11057.478260869566,92,5,1,0.7490851994263639,0.6779315619207525,82883,75,85696,0
810,58115,0,763268,46,293430,2286,0,1,26.710242841908624,16592.782608695652,106,2,3,0.2143385697733936,0.4017748877627254,50421,28,78115,0
563,183369,5,344502,56,95139,14710,0,0,7.690026079061078,6151.821428571428,14,1,3,0.27248217585894524,0.24278038713968308,37172,103,148550,0
471,116994,1,856332,50,291412,8698,0,0,0.0,17126.64,120,2,3,0.6497340368136412,0.7159665882356737,34871,125,143089,0
312,164490,1,490519,46,210077,4513,0,1,0.0,10663.45652173913,57,5,3,0.15648806581178115,0.3041611745399493,100117,82,96624,0
518,134551,2,240780,48,207682,5036,1,1,0.0,5016.25,67,3,3,0.5855612512572179,0.07401158583763623,63467,122,20344,0
796,67885,0,852193,50,245935,13823,1,0,89.46636797744584,17043.86,97,0,1,0.10332091760681861,0.4096105395037529,52636,155,55219,1
305,128245,0,572936,21,252694,15304,0,0,0.0,27282.666666666668,61,1,2,0.1644844213967728,0.5391385951585511,19047,118,101577,0
838,69344,3,812514,45,66733,14005,0,1,11.277411520192432,18055.866666666665,34,5,3,0.4004046476709342,0.9656287973326131,10166,161,121495,0
626,41341,1,479629,16,126274,27599,0,0,25.777242976584258,29976.8125,5,0,1,0.5967053814531383,0.5922217128336739,104847,33,114018,0
384,65851,2,169929,25,158469,20884,1,1,0.0,6797.16,22,5,3,0.5915429148409459,0.2083201461299008,145231,62,75609,0
481,69615,4,696985,57,293029,7708,1,0,0.0,12227.807017543859,12,5,2,0.4871378177973962,0.8321935849893884,50064,113,102233,0
632,44306,0,168226,21,12182,38895,0,1,38.99556308889928,8010.761904761905,48,1,1,0.21769013911672472,0.2914819918050401,126898,55,49777,0
489,24249,2,680126,52,143036,29204,1,1,0.0,13079.346153846154,94,3,3,0.3323022913147356,0.9592781835747753,91027,199,97212,0
365,189884,1,445896,29,64276,18801,0,1,2.5741730991719827,15375.724137931034,42,3,0,0.19697141326732828,0.3253122666743977,46950,137,74359,0
700,112416,2,801953,17,62042,1966,1,1,13.989012416642591,47173.705882352944,73,4,2,0.22161394003263749,0.9095179554576354,85882,85,104148,0
704,92369,1,876591,11,228529,36577,0,0,4.716125911845508,79690.09090909091,24,4,3,0.2585792165588529,0.8789539681759158,21184,156,131428,0
371,187392,0,437004,36,60568,29781,1,0,13.950057249532476,12139.0,72,0,0,0.479078168826818,0.8639927475497062,51987,197,123907,0
469,60444,0,887981,30,238020,18462,1,1,8.928749159062797,29599.366666666665,115,1,1,0.16607591084093265,0.039385280359247044,110814,7,111185,0
446,92517,5,155354,34,298177,6470,0,0,0.0,4569.235294117647,40,5,2,0.03405561534727806,0.8498699684477904,127973,114,116341,0
696,172401,0,151997,8,232922,4301,1,1,40.88404157671887,18999.625,60,2,0,0.5539637214393303,0.7213001189517168,34659,88,30196,1
738,133766,4,993862,20,50976,11595,1,1,69.50199862639418,49693.1,116,1,3,0.01744512048465623,0.33429827639951604,136791,152,31809,0
736,91855,5,595582,6,42716,9206,0,0,29.322936247578667,99263.66666666667,74,3,2,0.7766278542872548,0.49009842655572744,91607,65,126597,0
864,66049,2,478178,22,131138,8372,0,0,62.448116161623126,21735.363636363636,50,1,1,0.2802284081973365,0.6399150401772083,35931,68,83432,1
761,26321,1,197891,57,165310,16301,0,1,72.75658807892057,3471.7719298245615,17,0,1,0.005265097855346124,0.9435369782558571,117304,155,67556,0
492,35309,4,324548,14,233504,1863,1,0,5.669026329957688,23182.0,113,4,0,0.7076682491316165,0.7800844877367364,132393,179,101429,0
364,49149,5,701823,43,126812,13015,0,0,0.09923937639941283,16321.46511627907,74,0,0,0.47984362666946234,0.42850074229517465,42319,33,17016,0
669,161592,0,830628,6,50119,34842,0,0,0.0,138438.0,9,5,2,0.6539138358728054,0.6454207064345764,17650,125,28938,0
850,135065,5,920612,36,297446,34634,1,1,62.94884856449561,25572.555555555555,68,1,3,0.34801977250877236,0.18587087544380487,44126,157,26340,0
886,98024,5,437347,56,271367,336,1,1,100.0,7809.767857142857,117,0,1,0.2833455064111467,0.4239423957328988,113969,37,87087,1
438,160923,0,482031,24,196221,27146,1,0,0.0,20084.625,112,4,0,0.5241515544383443,0.7913013333024831,11118,134,14593,0
442,48940,0,205133,16,208638,39644,0,1,7.14358339203267,12820.8125,26,1,2,0.3248006999129028,0.6065897144957917,44798,197,11474,0
322,57968,4,128928,37,280561,23132,1,1,0.0,3484.5405405405404,51,2,2,0.4449668784167371,0.7832491476711906,49337,170,103105,0
384,90691,0,465958,21,142459,15614,0,0,10.239386065075685,22188.47619047619,119,2,0,0.22225830249179515,0.5098167354722231,4470,43,111553,0
633,185132,3,600292,55,43605,19649,0,0,32.06109252055815,10914.4,95,3,2,0.26611632538462004,0.3801434342948299,90423,199,42347,0
628,130562,0,149100,52,181788,8529,1,0,58.45212493905681,2867.3076923076924,69,2,0,0.0657526105773771,0.7425403780879463,121294,74,105194,1
522,173180,4,438091,41,135262,15891,1,0,10.58762061772563,10685.146341463415,38,1,0,0.6250975893746924,0.09375485847996035,25058,98,18970,0
486,64669,1,659485,41,239926,37478,1,0,8.878518579179657,16085.0,93,1,1,0.2790806615791177,0.9786068342296788,133218,62,64370,0
798,172709,0,820354,39,231483,24488,0,0,36.508500936945254,21034.71794871795,71,1,2,0.7799993163448997,0.9483737740040341,143057,142,58022,0
576,33046,0,941563,46,141433,17235,1,1,5.385263197960695,20468.760869565216,64,0,2,0.20780705929503346,0.8803686062028643,130858,29,55231,0
785,60979,1,373327,31,110357,4984,0,1,26.835005899385575,12042.806451612903,112,3,2,0.3800421442156206,0.8842780988496456,108918,144,130710,0
878,114145,3,422140,59,126616,36249,0,1,78.6617216912177,7154.9152542372885,47,2,0,0.24442576043071293,0.5110561205014259,68310,15,16378,1
490,29096,0,881153,25,189753,6501,0,0,15.807080270420386,35246.12,76,0,1,0.555140299932539,0.49794572045387164,32177,170,96166,0
421,174488,4,708607,6,191108,28864,1,0,0.0,118101.16666666667,8,1,2,0.6466927356963366,0.8200821714832536,137123,68,44688,0
