cibil_score,income,loan_amount,emi,account_age,overdrafts,bounced_payments,late_emi_ratio,income_volatility,avg_balance,transaction_frequency,monthly_spending,good_credit_behavior
609,86914,161362,18195,57,0,1,0.9495374371136518,0.3342463741571313,30418,24,35257,0
542,87055,820805,29689,42,2,0,0.3395289191306933,0.9598434267385185,83607,190,95054,0
792,107697,340951,13154,98,4,0,0.10814594233719865,0.5200899376058343,50874,83,39784,1
665,126239,774750,41121,9,1,0,0.5065012010369253,0.40069928124325294,18130,181,54221,0
629,143106,226298,31412,87,1,2,0.08581077170943885,0.5214220423483239,87257,61,31378,0
406,25355,633838,23341,35,4,1,0.9695265233240068,0.7789885058996087,69248,148,14696,0
525,74120,523288,34018,114,4,0,0.03868495825719154,0.3401089365028688,83627,104,103531,0
517,58342,315702,11145,71,4,2,0.753503901107308,0.17870612093260885,82393,79,44635,0
805,22257,362257,44262,79,4,2,0.525102398142244,0.5849361183390478,42394,140,136489,0
558,47364,889431,48330,53,2,2,0.3686206524982887,0.6652041034810672,50635,71,68543,0
816,176044,761238,24223,54,1,0,0.06584216450865465,0.7127180029585496,83089,23,21817,1
353,131715,108219,4880,84,3,2,0.6221669241736077,0.8819875907661296,18404,109,65258,0
346,46654,740546,23271,114,1,1,0.5852203293909553,0.37117412068911304,73629,199,141240,0
820,101423,739129,35313,25,1,2,0.28088327306759975,0.0753548962288918,14156,168,132475,0
398,49320,825292,48900,67,0,2,0.9102217014103121,0.9583485836309422,56618,192,75199,0
319,40808,831624,15304,62,4,2,0.3041100073428369,0.4350119274374752,50999,168,74948,0
872,72389,286495,36695,55,4,2,0.44972541059210613,0.6232575096731313,14785,15,67782,0
789,138581,627506,32225,46,4,1,0.5437624559186557,0.6663053231282923,49359,55,90759,0
718,147927,331373,22536,24,0,0,0.1002318781762861,0.5465137087012035,91807,130,71599,1
361,54773,911641,32831,98,2,1,0.9321617192136323,0.2052575297362701,15694,84,26291,0
444,178819,602165,13673,46,2,1,0.3745361524510411,0.7551430501161415,37114,187,118945,0
515,96396,239073,23917,22,3,0,0.08077921387434361,0.8037519743040816,70549,58,97057,0
302,127692,409281,29829,11,2,2,0.38729117367532995,0.5529755860174398,58230,21,100251,0
459,77505,874516,17372,48,2,0,0.6002025470925807,0.48856116058484156,33799,194,97154,0
419,105896,918212,27938,8,4,0,0.5136526718213296,0.11393818312798532,91288,174,104535,0
388,38135,197878,4663,39,1,1,0.694541974037274,0.08395166149978384,12156,28,11573,0
628,110887,269707,49801,107,2,0,0.05548394206791063,0.3395648455635287,11304,149,18577,0
879,142118,291249,11465,35,2,2,0.2845406102720561,0.31084615551739325,41645,52,149784,0
656,67377,87034,5326,49,0,1,0.8192305768401023,0.9536564509632712,39938,88,39948,1
566,174626,221389,5659,46,3,2,0.07989368779136086,0.7836227424434298,57982,11,87700,0
622,82491,891900,29594,38,0,1,0.8554859546959576,0.6599242952590599,78614,146,15217,0
840,78283,462310,6763,8,4,2,0.09189609207710625,0.5176480890176051,92614,15,70178,1
494,36923,763156,25121,54,1,0,0.8344542148916962,0.16736753072665134,3315,16,95062,0
631,67591,60589,12828,37,3,0,0.3607884010787267,0.9784566721842839,93756,114,106806,0
469,82261,107221,49588,91,0,0,0.6122090632572158,0.37504069824021,98267,137,119657,0
820,74336,305927,13221,92,2,2,0.15288711564799817,0.1069256024472448,99369,137,77035,1
762,94083,838089,13211,40,2,1,0.06616872172518085,0.4937988957157461,13420,132,103075,1
339,80948,410444,15569,34,3,1,0.21593820402013508,0.8739980116130832,19312,152,31629,0
836,184074,691517,33358,96,2,1,0.12785381790869554,0.8872910017773294,22395,58,101282,1
560,46672,875963,39860,79,0,0,0.3124058976796318,0.010965916056447256,41301,59,56007,0
694,24213,626515,8022,108,0,2,0.5143832465110202,0.8862957447513997,47972,190,12039,1
525,161365,315308,47337,17,2,1,0.5887594635650095,0.2714842174998585,64294,83,116615,0
423,82507,143078,15515,33,2,2,0.7898681073797429,0.038972363968423074,81853,94,13857,0
337,77134,877679,8159,47,4,1,0.6562398932483586,0.8477902703628744,49225,101,101432,0
627,153172,809401,47991,110,1,0,0.608758325129553,0.8638667559882083,83504,131,90977,0
550,48172,987105,43213,52,3,2,0.41178202748577464,0.59623107984235,23854,34,22735,0
475,40132,624887,23691,118,0,1,0.4738084349601387,0.5744337572963584,71780,28,56051,0
753,38199,514761,26904,80,3,1,0.4145208293901811,0.8131202726214194,31929,135,134822,0
336,56609,820655,45790,93,4,1,0.8421660300613831,0.7863095527102798,58103,126,62693,0
615,194037,972056,5044,9,0,1,0.23000045254839985,0.8901054734427041,64620,104,117942,0
892,159088,559668,11612,33,4,0,0.0057209315419646245,0.5527474475967035,90590,180,79152,1
413,190851,976921,7636,60,4,1,0.6513198972262393,0.9676470927328087,85124,75,90919,0
339,51881,239651,13593,113,2,1,0.2024621836388314,0.9961468309333384,45590,154,39756,0
600,44472,550741,4892,93,3,0,0.8901151363098093,0.11654460999863259,73554,18,144966,0
523,187093,118207,23672,77,3,1,0.8590463297066561,0.8495437595541221,11621,52,126412,0
617,74131,384199,7812,21,2,2,0.07672737192820589,0.499822257748589,1973,33,114531,0
648,175159,938698,33085,58,3,2,0.10638840541407735,0.3875663382998321,59786,54,63214,0
414,32828,390414,2654,85,2,1,0.4951715922466663,0.613072309882715,38097,142,79817,0
622,116664,161426,19143,69,0,0,0.6092226627693547,0.055965557262007026,35245,31,73862,0
867,152473,561081,3798,10,4,0,0.27490833748224075,0.5064611187670799,66211,83,123084,0
339,35193,184794,39927,6,4,0,0.7167977166993706,0.8708905700266667,55841,100,38333,0
339,195936,906874,31087,115,3,1,0.5949160209188715,0.2134615161389688,26346,160,134361,0
588,171379,407776,13618,13,1,1,0.3248241097485547,0.4263898947694251,72980,141,107330,0
561,122518,745391,10446,65,4,2,0.025371488042315593,0.9394808877148755,91417,75,49288,0
515,39611,784595,23646,20,2,0,0.7501502812985177,0.4285638378056973,50153,84,88588,0
446,194863,595726,38591,57,1,1,0.2147536658250827,0.3583676323323983,91382,158,125784,0
635,163022,633107,29200,111,1,1,0.8344737434626284,0.4405366481233782,77942,85,42175,0
467,96240,93856,31571,46,4,1,0.4202902600542552,0.5194527665175563,91975,91,18915,0
391,22745,476792,24538,8,4,0,0.5770774426317654,0.6319913441314688,6972,12,91658,0
652,75243,878370,42555,10,4,0,0.8729487304090019,0.8006928009167311,49063,6,119735,0
870,23866,492244,45964,73,2,2,0.8636230009199534,0.45210220576431426,66488,189,82454,0
870,183317,109807,22900,113,1,0,0.37151957524357326,0.8174809350901403,58055,184,105973,0
662,195796,886309,24356,105,3,1,0.20888889271484312,0.5337206613520806,65366,190,121342,0
856,148681,540999,25023,67,2,2,0.7751460777285947,0.33848051036797766,11931,127,23805,0
644,91354,93461,41148,11,0,0,0.4330802036021312,0.6579508281194142,8702,125,64716,0
469,71374,667762,19392,12,4,0,0.1920419935590041,0.7177222547434914,85834,100,143943,0
655,134397,395280,22698,10,1,0,0.9044253423171502,0.5580489756294875,22540,97,112793,0
490,144577,332579,44470,25,2,0,0.19810419424108738,0.05661497313472341,58450,7,47375,0
721,181188,789477,28535,49,0,1,0.025807168191231078,0.1698828751608249,98576,140,120415,1
306,101029,457407,37450,49,2,0,0.020279973767419968,0.2852977208902282,66252,191,15834,0
432,113574,921158,35757,89,2,1,0.6223153564542643,0.2826256059514931,47904,6,52680,0
856,171519,304730,14476,11,3,1,0.6616750607175304,0.6734208002468706,53320,194,138802,0
330,50431,296732,43214,62,3,1,0.3110417050569839,0.018348661673632582,32000,119,13399,0
834,168980,470602,6711,118,2,2,0.3200109892470634,0.7556817770495199,96341,53,115908,0
725,49336,737081,8479,36,0,1,0.33949391505994275,0.2653424748069332,3599,105,86493,1
693,60992,629074,33390,39,1,0,0.6801585467588787,0.3100218462161024,88636,152,116035,0
662,75350,325848,15161,53,1,2,0.058133791026828585,0.5279098279439243,97045,33,136766,1
736,89561,106635,34152,90,4,0,0.9291163526913256,0.21592560093895752,85719,149,102674,0
850,71955,969627,16635,78,4,1,0.22252104417744645,0.8844713135755276,57165,78,91344,0
381,81240,402854,42843,103,1,0,0.9996732052420922,0.08536877932656528,59855,109,103779,0
655,171165,815197,32297,56,2,2,0.17152269378718699,0.44438236230106487,1018,154,21809,1
557,157227,295984,22836,104,2,2,0.7715464573123775,0.84942226945489,1858,10,140306,0
888,66607,375137,26831,1,3,0,0.22341254492962503,0.6158438944212358,26992,66,69151,0
823,184559,162752,3007,56,3,0,0.08084680164325397,0.29232951584263345,33580,35,94661,1
594,172035,261194,28331,118,4,0,0.8749333243506489,0.4207602077764607,71916,194,66632,0
523,72870,278584,42456,4,1,2,0.8587512591908919,0.7066943803425146,36800,123,129847,0
824,84110,468632,12763,30,2,1,0.40357039244960136,0.9732607433638993,59770,16,76533,0
345,172008,182886,5908,12,1,0,0.7023961425404268,0.8931387183794335,55941,16,123459,0
412,136895,128537,29573,35,0,1,0.5570659326839171,0.3424328083823768,85451,195,81889,0
532,24426,886690,21187,77,1,2,0.8529561136737488,0.9981978792878575,38487,148,94239,0
316,47606,721868,13957,52,0,0,0.3150559693186544,0.003504663531058272,13943,29,111511,0
659,198904,135166,6379,31,3,0,0.5236723999989852,0.02762975580841509,62457,154,67942,0
522,48151,784276,29959,102,3,2,0.48537237120455046,0.8238405151711938,19836,95,19275,0
747,31308,425854,18482,107,4,0,0.35390582625685874,0.19946268683305202,12394,92,29965,0
664,196743,347843,29105,87,1,1,0.8914550645563722,0.06076926839624086,73158,80,107955,0
625,110306,358479,2877,68,1,2,0.16587792466253548,0.23714807323650222,26280,22,124178,0
766,126984,883238,20252,52,0,2,0.14950863952069615,0.4261001539808602,78318,49,99086,1
713,22204,914285,33334,80,3,0,0.5769095353227514,0.7305662704334048,2159,115,36878,0
754,112769,769128,21049,7,0,2,0.657494229984942,0.6243355265512055,71162,84,135664,1
885,107265,347883,19772,22,3,0,0.19461925432456517,0.23762121756042043,24440,72,123174,1
532,51131,609073,4637,93,0,0,0.3907174422546241,0.5032704481005844,78166,144,74746,0
523,72428,213052,9242,75,3,2,0.9465638429787437,0.9262141053985687,53712,181,109458,0
711,53870,806079,44025,56,0,0,0.246617422690674,0.8150077769837577,48656,165,138684,1
871,123547,537918,43381,97,3,1,0.6683607021173941,0.3231897848317934,7589,195,49935,0
634,69067,921448,37651,58,0,1,0.7401493936975908,0.9822645613556963,49241,22,42784,0
521,132217,444825,35972,93,1,0,0.44812869946515954,0.708620400435131,24233,58,49865,0
336,172679,116253,18928,64,4,1,0.937525986759583,0.06244935566678178,36011,116,107081,0
577,176040,528697,30742,103,0,0,0.7366567352187905,0.03516071328863868,9177,101,88701,0
495,118934,665416,13831,12,4,1,0.45792457986089785,0.16840794901002998,35528,31,21654,0
783,162980,995645,21556,7,1,2,0.569335201776094,0.7278558680501468,62351,82,27830,0
541,177495,211081,27343,55,1,0,0.6926134434251007,0.1837389258424279,92908,157,52425,0
623,94707,964013,24834,103,3,0,0.5921901804292182,0.5114867692088335,57831,166,87355,0
491,81215,685254,48762,106,4,0,0.8786975838260759,0.09326012018083174,52827,92,118039,0
316,69429,187854,41288,62,2,0,0.35688866228040117,0.9208861578301951,24508,192,148024,0
823,102152,673640,35422,112,3,0,0.29988574005580493,0.34396061358356755,55933,58,57405,0
700,128048,469149,25205,90,4,0,0.2138388894952643,0.9081320565606308,81501,91,15391,0
321,189530,913586,20830,104,0,2,0.037782968064595135,0.9448756419105443,69772,9,25091,1
773,197241,713667,10412,73,0,2,0.043013964380055336,0.006128647313680791,16611,127,40237,1
419,158731,797567,5666,105,1,1,0.8700551931092828,0.46413518719873204,23282,168,123268,0
509,97240,811569,39045,98,2,0,0.6783931464059073,0.024656055706892888,42003,58,68353,0
605,183865,682585,22786,109,0,1,0.6605324154364861,0.9086927663029059,82365,168,84500,0
569,133688,781234,7515,77,4,1,0.614642818934886,0.5184075447345758,75216,43,122780,0
584,66473,612634,43973,55,4,2,0.8492191446941049,0.07494401269849682,12340,113,36968,0
526,116762,162138,28627,119,0,1,0.48026692566562745,0.11027672827656687,97629,136,135401,0
680,126956,362916,17198,36,4,2,0.8704108285583003,0.38350902449273905,87643,78,38285,0
759,138452,90149,5985,89,4,1,0.35944502618223917,0.9402341928728895,75684,69,113507,0
306,146311,398844,47903,24,1,0,0.9267075043390905,0.6929091515680809,84035,172,25430,0
328,27006,732886,42935,44,2,1,0.6986569800812401,0.8676188661891324,19165,41,28256,0
332,94218,933190,31475,17,1,2,0.25717713602442727,0.36645664633997965,91762,71,131946,0
378,184912,528928,42216,2,2,2,0.5640849216886251,0.04321369954999832,19260,115,41188,0
758,52430,178447,21403,13,4,2,0.5330305614882556,0.9743176372044141,55515,163,65134,0
869,43091,511693,5681,31,2,1,0.13789882173033396,0.017172990662369547,91452,129,62657,1
837,184055,55695,28019,93,4,1,0.5912429057506141,0.947651653081089,31480,91,46088,0
781,43989,613457,29586,114,4,2,0.31478562371695795,0.3686774238491447,53527,51,60106,0
729,95451,884379,44292,28,1,0,0.05234876680960243,0.010090405021881521,60789,159,142667,1
584,38990,228296,39521,60,1,0,0.9486561577065649,0.6891572317245083,52902,183,77824,0
815,110270,882297,41850,27,3,1,0.6414903690642878,0.9805403040313542,33191,152,115149,0
398,100360,730913,38770,15,0,1,0.876918931870847,0.9656257228375925,60488,17,104547,0
696,56081,416645,7629,95,3,2,0.6760560050132531,0.16093701120241843,76082,195,131624,0
788,162105,372554,29710,104,3,1,0.35698369214011294,0.18124780606615498,37044,48,27878,0
338,128272,415898,32328,79,2,1,0.5126880723288114,0.5655389146196601,50600,156,70690,0
570,36241,403039,14278,33,4,2,0.6757467603471771,0.6373048264283244,88457,129,87838,0
456,144932,992320,10417,20,4,2,0.9602523252014376,0.7394179136658656,49776,123,118484,0
374,25939,760386,36765,42,4,1,0.2536694591216965,0.1810503604721475,13836,135,141279,0
429,133000,362849,10963,12,0,0,0.8749770586241177,0.9590070867644345,75525,130,11083,0
383,198634,242994,39292,101,2,1,0.9240778052942694,0.6387392562892379,53648,142,13311,0
321,55063,427844,27009,73,2,0,0.6704155146589565,0.8470469188705548,14740,197,33135,0
758,178117,910346,29675,23,4,0,0.9312666274013378,0.5400657152841718,96716,53,67109,0
838,195841,51881,38175,72,3,0,0.3978785874773685,0.4142768475898826,14102,128,71354,0
681,67118,359509,8731,96,0,2,0.9530161760404428,0.977182906594996,81893,190,116892,1
739,104703,571144,42563,112,3,2,0.7027828771659749,0.5821213708198361,52334,82,72233,0
320,172697,129211,13332,14,1,2,0.0420057674188119,0.8668735827991789,31255,134,99468,0
602,148557,206078,21177,91,2,1,0.9068728318190528,0.9532923963662899,26221,198,61588,0
383,47076,353342,25718,25,2,2,0.48447280903319256,0.6753546270086592,64265,107,41716,0
752,64605,990335,4911,77,3,2,0.46032698477783285,0.548938678518675,1719,109,137558,0
686,104565,937081,20799,119,0,1,0.5664666059796343,0.0035108509106506203,84442,124,88255,1
806,59121,983963,17194,85,2,1,0.14938454677122792,0.04001964073900599,24140,35,137326,1
556,51433,475659,6951,109,3,0,0.46916604856739863,0.20085121605111633,56779,72,131921,0
869,63309,277203,42866,31,0,1,0.8311272167177457,0.18600843185599525,2069,41,103481,1
826,87468,769846,30333,101,3,1,0.015482459137515336,0.25475879519984534,55714,28,145091,1
461,195326,711237,23673,112,0,2,0.2729171603243713,0.3049346376976608,74285,48,85018,0
462,87293,89553,42870,107,4,0,0.00245458644384422,0.36006549355072826,13935,87,56873,0
823,116258,557353,7565,54,0,0,0.41571130914984833,0.42053769006887654,45035,45,140241,1
570,188925,448138,24821,5,1,1,0.7283155104937347,0.09886633845601467,97256,183,104672,0
791,58405,959210,27494,13,4,2,0.7987718291146285,0.04236193195278204,28937,46,57672,0
507,63527,953450,35941,28,3,2,0.9451897611270066,0.6739444490730234,19540,112,16121,0
838,97227,710046,10624,43,4,2,0.6085046129707865,0.5373348248430777,74480,44,109332,0
883,151564,82766,49162,89,4,2,0.25462686665289547,0.44414420222011963,49702,52,92445,0
359,159883,868438,48024,115,3,1,0.924147949136699,0.6344399411683523,79283,117,77863,0
729,113344,605710,2835,99,3,2,0.7753157538803761,0.8276794072035405,77041,88,59987,0
608,175344,953022,20646,47,1,0,0.5744284830031445,0.4276929091162046,78233,8,110787,0
819,67153,324349,13824,103,3,0,0.695640215718936,0.6411194650519794,37907,112,138215,0
890,128042,529806,39335,71,2,1,0.9243163550074291,0.9535722238351587,16221,64,107083,0
326,74110,204599,5815,38,2,2,0.7123940284729217,0.8396244958615607,55781,118,41688,0
861,165051,816843,4429,96,1,2,0.368374507584734,0.42600081050240945,8087,171,118034,0
498,48328,461659,43950,67,0,2,0.7130282022890967,0.644716837814743,87998,9,118406,0
686,132911,459740,43886,62,0,2,0.04027816273538787,0.17707092191593976,23789,110,17304,1
648,32867,428621,46398,109,2,1,0.38641556183058123,0.5605221848950899,57023,10,145121,0
835,79234,78202,4607,39,3,2,0.4063230318455793,0.9813282911384428,34400,18,24947,0
677,45851,489358,27650,37,1,1,0.16683823442083467,0.5183151152025223,3199,130,19495,1
857,51279,898124,40698,119,0,2,0.023085480551770177,0.9276382991901473,48316,144,34707,1
826,93402,787744,34353,114,0,2,0.13338123663774282,0.4073349205032607,88273,66,54544,1
452,35449,70855,38790,86,4,0,0.6546214957970551,0.9988448271846312,53062,31,110770,0
505,96221,526963,13991,8,2,1,0.8022888163636875,0.5792200352275578,72609,58,24987,0
754,109080,765732,23168,81,3,0,0.9882034927269742,0.042268994235934554,17744,94,75997,0
572,25451,861527,33099,52,1,1,0.3463635031084943,0.5867547966913881,77095,16,19993,0
535,107178,361385,41385,91,0,2,0.5993792222611017,0.27457269567959663,56517,140,21465,0
820,192388,677407,37919,33,4,2,0.9371449668151219,0.03248132203589471,99231,78,92071,0
800,83761,626291,33416,110,2,1,0.16704178133815262,0.8208533046946633,49865,148,42640,1
416,58870,511595,7580,81,2,0,0.7176455863427427,0.2757296369807559,74937,184,85997,0
685,116566,144837,9054,42,1,1,0.7549787331491632,0.7965485540464985,78195,30,22366,0
643,143749,273068,26090,76,0,1,0.08897553586933837,0.28821758295586697,14894,140,39895,1
883,143765,406427,42387,112,1,2,0.861249385183065,0.19432635387377428,30160,49,11785,0
694,144881,983476,17823,110,1,0,0.8131050471108439,0.9739355741044274,54095,88,16242,0
363,181945,173805,48015,27,4,1,0.033403006577434446,0.36164532775501956,30272,151,34529,0
371,148389,930278,39341,112,2,0,0.09108441488005148,0.6013762114431604,55021,149,122616,0
573,45372,859359,17339,8,3,0,0.04912689389185232,0.6099814928144716,91048,107,74399,0
619,23642,957021,5491,23,2,1,0.3347435317993622,0.5604734821735018,34645,128,16356,0
637,179073,165657,2706,106,2,0,0.5092889906799262,0.9146957435212146,22179,197,95380,0
665,54064,903062,33957,113,4,2,0.5323477279546288,0.6744410713668685,11691,127,28220,0
794,34122,154428,17728,64,3,2,0.26766675976944265,0.4037330041049302,82646,120,107222,0
465,175892,172035,8997,93,0,2,0.9115968865602742,0.862380384524274,46311,161,98198,0
843,88431,495563,40001,114,3,2,0.3682627898719132,0.1810628991159644,96381,18,44261,0
310,75745,280780,40523,20,0,0,0.0455501559653525,0.5442367576104175,40038,21,140792,1
600,70081,962676,27163,16,3,2,0.30022711154138637,0.9505503719437564,25967,17,113467,0
401,159783,791570,19718,17,1,1,0.5311094225441555,0.6253976298804127,29478,97,52380,0
724,169865,119518,23972,80,3,2,0.40822182258823203,0.8169684504748762,56775,67,89833,0
691,159271,226355,20231,19,4,1,0.27384251909925916,0.6535607255451928,71624,37,114008,0
513,96253,917758,41619,8,0,1,0.13132324976431742,0.8393708635378904,41332,33,98324,1
387,56191,717565,14126,38,2,2,0.8191645000962298,0.9444878798452436,8066,41,137718,0
852,30211,170243,25595,38,4,2,0.9961452421241919,0.2729217275327368,40313,107,114992,0
700,131086,849180,42633,53,0,0,0.32954213352388206,0.16966108125671886,68857,178,37011,1
887,172614,988601,14118,93,0,1,0.3816210441766039,0.4839907503325399,46900,28,103593,1
345,182384,446308,5317,105,2,2,0.618037524676957,0.7018624268242158,91069,146,128339,0
762,196314,103311,46980,100,1,0,0.7184414747355413,0.2271912531822161,91045,137,93940,0
891,121971,72692,46115,90,4,2,0.39202953480359126,0.004101450430167075,42098,129,96677,0
609,113783,699242,45158,31,2,2,0.9049295169818152,0.34293511583670533,9294,57,123570,0
385,145681,729222,49631,44,2,2,0.5600039892289184,0.9688593354677885,63580,92,74583,0
391,107893,442179,41828,60,1,1,0.450390076405931,0.6949674606058467,39101,102,73056,0
541,178763,271468,17504,76,4,2,0.6466727531599051,0.40132544394122394,26059,118,91468,0
301,97960,391651,5057,119,2,0,0.9528038482491732,0.19257609734684034,97784,99,132897,0
524,104388,130152,28660,17,1,2,0.7945522944217055,0.356089673754747,41626,162,22017,0
888,42601,513685,39196,79,4,2,0.04001313053512434,0.16983943330124796,21703,192,47880,1
415,169092,579214,2402,73,3,0,0.33230991073995964,0.10630582131295141,62417,124,11355,0
402,159227,53969,10605,39,0,0,0.4705446849512227,0.9067423725725539,60228,77,116360,0
493,187849,85733,17761,42,1,1,0.31451757220910526,0.9976503383754736,4205,160,68936,0
465,39710,381999,29043,48,0,1,0.7001875608304565,0.1641144395957903,35929,110,57266,0
389,128714,91743,35635,12,3,1,0.826269149862581,0.054522558878279725,84384,30,109138,0
421,175604,704481,15779,96,2,1,0.7313450951852716,0.32973110714621234,34411,22,70656,0
442,148727,220948,17155,89,2,0,0.9893332868282753,0.4616591807614153,81522,168,64104,0
405,169673,943877,42978,103,4,2,0.2725476478930291,0.20482124707585447,12628,140,86844,0
727,83227,70323,35132,18,1,2,0.8749894950244215,0.30142491179855846,71089,150,10969,0
604,156039,573293,25851,79,1,2,0.7666226651744862,0.2008707356916577,7518,62,108896,0
616,104289,328572,17366,96,4,1,0.3621787575581461,0.7742605684324513,39491,164,10254,0
308,171094,608866,30408,6,0,0,0.7341245436569687,0.7125779432472608,8946,97,75516,0
372,194535,660774,8571,108,2,0,0.10407595641824696,0.6349515157609817,1610,53,103077,0
658,25722,551793,16017,43,2,0,0.7893334823405523,0.38721785707920475,70838,180,77967,0
522,178485,376284,41236,116,1,2,0.5323306025871026,0.909040941314236,35311,75,60117,0
715,101050,831738,6150,35,1,1,0.29229017270925317,0.96953254153502,42876,69,11737,0
852,103596,681613,47833,98,4,0,0.6557773017841801,0.173639312625412,81192,37,92404,0
669,86732,920261,21423,102,3,1,0.641619998714409,0.22301264141187804,51333,54,22911,0
563,163369,318508,6137,54,0,0,0.2094862227195997,0.5256310280003696,52298,8,32635,0
617,88323,441011,31992,62,3,1,0.030397414811526136,0.09125056928224529,85192,123,61179,0
383,43816,478565,47004,69,3,0,0.4336225869016739,0.4364483988231128,42811,88,146285,0
617,60695,706051,30902,82,1,1,0.5695118693444212,0.5817912647777101,71072,121,73545,0
410,170774,832259,46921,16,1,0,0.8766052783705984,0.5220735711373331,43974,168,135918,0
550,176314,669886,15833,8,1,0,0.9282167956475944,0.33090858307802606,20856,106,58604,0
682,75841,771827,3381,89,3,1,0.5288052181567664,0.5424458060772068,45830,160,84332,0
306,148498,226968,10154,96,0,1,0.7538034837685449,0.9588009542588478,82983,135,59119,0
758,127096,107062,36235,90,1,2,0.43930327232799693,0.20601740429137605,46823,10,92888,0
383,112764,278338,15439,116,2,1,0.746082156572893,0.6548313583940036,99863,177,71604,0
507,105744,785122,21122,86,0,0,0.20480152493916692,0.04339669415605185,75397,27,26820,0
689,48482,719221,25956,31,2,0,0.3710647348035314,0.06641640448143493,86814,139,86502,0
613,29171,277909,19264,107,0,1,0.6342279988136148,0.551828224223585,68078,124,122271,0
321,120755,556995,46774,10,1,2,0.01815796560707883,0.10493918032794947,68951,65,77345,0
709,128125,138302,5149,56,4,1,0.722461310338954,0.022346788426857334,13905,104,50875,0
814,150722,638216,26660,76,1,0,0.8355355012681668,0.1715129976480222,22601,69,81041,0
426,126082,788591,42660,117,3,0,0.39914166109395144,0.5648491709995744,88099,138,80793,0
313,23696,615635,22528,92,3,2,0.4479424171771643,0.7033409545189324,41955,28,14909,0
311,146310,577409,3168,70,0,1,0.851282212216531,0.20247856414138,73179,41,102881,0
386,171130,133793,47124,20,3,0,0.7756546353260334,0.6682594372081745,49435,49,24866,0
823,171385,602452,37897,5,1,0,0.288149489033375,0.18247633109922934,25044,183,100404,0
836,39149,337635,17032,23,2,0,0.32397610656153897,0.6134574266312571,12246,104,75997,0
600,150064,633510,37294,9,1,1,0.6788782323905966,0.41195967989579885,3458,106,38460,0
542,73521,728525,45827,58,0,1,0.5631980924481612,0.6537995093336167,59507,177,58500,0
421,65740,578036,5516,59,3,2,0.16222957109649694,0.9950527524792473,7028,67,22128,0
446,126611,600841,21751,93,2,0,0.3099299092291664,0.937816965232562,52901,33,15202,0
866,156028,166547,32373,80,4,0,0.8999832768786541,0.004281757836103628,7306,105,111243,0
655,86641,634668,32270,54,2,2,0.6881744367222634,0.8854387643623057,28678,113,89258,0
608,83811,94331,12386,46,2,0,0.9859743176855195,0.06649079517476653,91444,100,140388,0
587,83232,801393,38323,22,1,2,0.7670125299807694,0.9530465861598449,13363,157,121302,0
606,35417,694905,16157,64,4,2,0.9419744321435902,0.2818256790996847,15066,14,138623,0
893,175801,875992,39879,8,0,0,0.2161885738704754,0.38203483041127095,64804,39,93583,1
848,132492,890297,41520,20,0,1,0.7714848748169257,0.09163820517572785,49544,59,70064,1
651,50099,650198,41132,51,2,1,0.02021752014779743,0.1122727583289096,99247,157,107119,1
611,181033,447891,5626,78,2,1,0.6707600217115339,0.7267405652293196,1189,177,32413,0
358,163674,550201,22400,39,3,1,0.46928227812024137,0.9443322357482916,12752,100,92341,0
334,138474,552237,38643,37,4,0,0.34676007192006864,0.6107484949543095,8482,127,96891,0
744,29256,914418,40265,50,2,2,0.8624043522930891,0.715850015526811,17679,16,43033,0
392,54681,781576,17979,34,3,2,0.8542676926575307,0.7619697445971535,91088,8,111154,0
506,111328,60068,13529,75,4,0,0.022301704898643582,0.2628142745529417,1799,110,11378,0
652,63361,628748,18645,118,0,1,0.609505122449431,0.045229630920214925,91917,94,147575,1
631,54540,937198,28424,104,3,2,0.3678322243209564,0.0018727439191685846,10934,71,115461,0
458,177608,620706,15382,33,4,0,0.41566100150044916,0.35064928295401865,58558,149,129104,0
323,104700,338350,6025,31,3,0,0.832040739218776,0.2414642281992161,60223,69,43617,0
703,98532,702468,45226,54,2,1,0.3098397715276783,0.062317725049185646,85620,86,145886,0
815,147626,836719,15844,44,1,0,0.9430488106376201,0.17952829249366675,42556,109,136616,0
663,153943,72337,6175,34,0,2,0.17963382637214076,0.1244988982679478,10909,185,33763,1
681,66002,201738,32519,114,2,2,0.6627224233681778,0.9148783806173704,92467,88,144346,0
831,69812,297667,11174,71,2,0,0.6721050670137647,0.14026721345916893,92404,189,64232,0
451,173698,706521,5443,113,4,2,0.2521951614279182,0.5376484639876792,44558,109,120249,0
861,128946,564241,23395,118,3,0,0.324750608967202,0.5931059551121646,80382,119,102916,0
719,86668,937099,12725,62,0,2,0.8347984925799404,0.5434894577086338,88793,32,94463,1
549,119003,402215,35461,23,2,1,0.7618052549549524,0.09905643421598798,29013,20,17771,0
416,62998,148064,43115,46,4,2,0.32909588031475956,0.3187983617505512,23875,25,88996,0
811,124601,418655,46548,56,0,1,0.5339565469349339,0.05127033246315327,91253,81,80173,1
877,196679,532605,33351,7,3,1,0.06168029625309546,0.395669914096316,12408,46,50834,1
634,27812,457974,20196,118,2,0,0.20874588239862923,0.188598931271592,36607,58,144625,0
717,81844,508996,48609,89,2,1,0.4858205588603991,0.5616325332843798,62684,36,111290,0
594,153251,820974,16254,61,2,2,0.0859737352792116,0.6928083938491005,37281,118,138928,0
